lon;lat
-49,04759;-16,147118
-56,422222;-15,658056
-56,422222;-15,658056
-39,697731;-7,383503
-39,698922;-7,387119
-52,579722;-26,471111
-51,796111;-25,153056
-47,598401;-15,461915
-51,162778;-27,633333
-40,185972;-8,808111
-36,3877;-10,1423
-46,63;-23,54
-38,809444;-10,950556
-48,777222;-26,963889
-51,162778;-27,633333
-57,846944;-9,122222
-39,352155;-7,211263
-51,162778;-27,633333
-48,777222;-26,963889
-49,506389;-28,6325
-42,23744;-21,232283
-43,73574;-22,285713
-43,73574;-22,285713
-43,73574;-22,285713
-45,368417;-23,281884
-45,368417;-23,281884
-45,368417;-23,281884
-45,368417;-23,281884
-57,846944;-9,122222
-40,75619;-11,263159
-36,383056;-10,142222
-49,506389;-28,6325
-57,846944;-9,122222
-40,722222;-8,9325
-40,388056;-9,123611
-47,851965;-15,765183
-40,476111;-9,180833
-46,118163;-23,824725
-39,121944;-12,651389
-61,421111;1,063889
-39,352842;-7,214328
-40,388056;-9,123611
-40,722222;-8,9325
-42,23744;-21,232283
-42,23744;-21,232283
-42,23744;-21,232283
-45,177927;-23,245202
-45,177927;-23,245202
-45,177927;-23,245202
-45,366606;-23,280886
-45,368417;-23,281884
-47,822402;-14,161437
-39,693047;-7,405875
-43,235278;-22,912222
-40,722222;-8,7325
-40,388056;-9,390278
-37,649381;-7,929222
